964,0.6564
965,0.65575
966,0.6551
967,0.65445
968,0.6538
969,0.65315
970,0.6525
971,0.65185
972,0.6512
973,0.65055
974,0.6499
975,0.64925
976,0.6486
977,0.64795
978,0.6473
979,0.64665
980,0.646
981,0.64375
982,0.6415
983,0.63925
984,0.637
985,0.63475
986,0.6325
987,0.63025
988,0.628
989,0.62575
990,0.6235
991,0.62125
992,0.619
993,0.61675
994,0.6145
995,0.61225
996,0.61
997,0.60775
998,0.6055
999,0.60325
1000,0.601
1001,0.5963
1002,0.5916
1003,0.5869
1004,0.5822
1005,0.5775
1006,0.5728
1007,0.5681
1008,0.5634
1009,0.5587
1010,0.554
1011,0.5493
1012,0.5446
1013,0.5399
1014,0.5352
1015,0.5305
1016,0.5258
1017,0.5211
1018,0.5164
1019,0.5117
1020,0.507
1021,0.50025
1022,0.4935
1023,0.48675
1024,0.48
1025,0.47325
1026,0.4665
1027,0.45975
1028,0.453
1029,0.44625
1030,0.4395
1031,0.43275
1032,0.426
1033,0.41925
1034,0.4125
1035,0.40575
1036,0.399
1037,0.39225
1038,0.3855
1039,0.37875
1040,0.372
1041,0.3649
1042,0.3578
1043,0.3507
1044,0.3436
1045,0.3365
1046,0.3294
1047,0.3223
1048,0.3152
1049,0.3081
1050,0.301
1051,0.2939
1052,0.2868
1053,0.2797
1054,0.2726
1055,0.2655
1056,0.2584
1057,0.2513
1058,0.2442
1059,0.2371
1060,0.23
1061,0.2256
1062,0.2212
1063,0.2168
1064,0.2124
1065,0.208
1066,0.2036
1067,0.1992
1068,0.1948
1069,0.1904
1070,0.186
1071,0.1816
1072,0.1772
1073,0.1728
1074,0.1684
1075,0.164
1076,0.1596
1077,0.1552
1078,0.1508
1079,0.1464
1080,0.142
1081,0.1393
1082,0.1366
1083,0.1339
1084,0.1312
1085,0.1285
1086,0.1258
1087,0.1231
1088,0.1204
1089,0.1177
1090,0.115
1091,0.1123
1092,0.1096
1093,0.1069
1094,0.1042
1095,0.1015
1096,0.0988
1097,0.0961
1098,0.0934
1099,0.0907
1100,0.088
